
Connected to: Oracle Database 11g Enterprise Edition Release 11.1.0.6.0 - 64bit Production
With the Partitioning, OLAP, Data Mining and Real Application Testing options

Export file created by EXPORT:V10.02.01 via conventional path

Warning: the objects were exported by ADV9_TRAIN, not by you

import done in WE8MSWIN1252 character set and AL16UTF16 NCHAR character set
. . importing table   "ZZ_GPL_MATCHING_GIFT_ENTRY"          0 rows imported
. . importing table      "ZZ_GPL_PAYMENT_SCHEDULE"          0 rows imported
. . importing table          "ZZ_GPL_PLEDGE_ENTRY"          0 rows imported
. . importing table        "ZZ_GPL_PLEDGE_PREMIUM"          0 rows imported
. . importing table             "ZZ_GPL_RUN_BATCH"          0 rows imported
. . importing table           "ZZ_GPL_TRANSACTION"         16 rows imported
. . importing table   "ZZ_GPL_TRANSACTION_ARCHIVE"          0 rows imported
. . importing table                "ZZ_GROUP_USER"          0 rows imported
. . importing table                      "ZZ_HINT"          2 rows imported
. . importing table         "ZZ_IFAS_MAPPING_DATA"         20 rows imported
. . importing table                   "ZZ_INDEXES"          0 rows imported
. . importing table               "ZZ_LAST_VIEWED"         44 rows imported
. . importing table         "ZZ_LOADER_DEPENDENCY"         23 rows imported
. . importing table  "ZZ_LOADER_DEPENDENCY_DETAIL"         50 rows imported
. . importing table            "ZZ_LOADER_DW_WORK"         88 rows imported
. . importing table     "ZZ_LOADER_DW_WORK_COLUMN"       2198 rows imported
. . importing table "ZZ_LOADER_DW_WORK_COLUMN_TRANS"       2669 rows imported
. . importing table        "ZZ_LOADER_FORM_DETAIL"       2664 rows imported
. . importing table        "ZZ_LOADER_FORM_HEADER"         77 rows imported
. . importing table          "ZZ_LOADER_TRANSFORM"        116 rows imported
. . importing table   "ZZ_LOADER_TRANSFORM_COLUMN"       2777 rows imported
. . importing table    "ZZ_LOADER_TRANSFORM_TABLE"        115 rows imported
. . importing table             "ZZ_LOGON_MESSAGE"          0 rows imported
. . importing table         "ZZ_MEMB_PAYMENT_PLAN"          7 rows imported
. . importing table                   "ZZ_MT_APPS"       1325 rows imported
. . importing table           "ZZ_MT_APPS_OPTIONS"        197 rows imported
. . importing table          "ZZ_MT_APPS_SECURITY"       2649 rows imported
. . importing table              "ZZ_MT_APP_FORMS"       2514 rows imported
. . importing table         "ZZ_MT_APP_MENU_ITEMS"        244 rows imported
. . importing table        "ZZ_MT_ATTACHMENT_MIME"         17 rows imported
. . importing table          "ZZ_MT_AWC_MENU_TREE"          1 rows imported
. . importing table "ZZ_MT_AWC_MENU_TREE_PARAMETERS"         19 rows imported
. . importing table        "ZZ_MT_CRYSTAL_REPORTS"         11 rows imported
. . importing table             "ZZ_MT_DATA_CLUMP"       1496 rows imported
. . importing table               "ZZ_MT_DATA_CMD"       1890 rows imported
. . importing table            "ZZ_MT_DATA_PARAMS"       3665 rows imported
. . importing table      "ZZ_MT_DATA_UPLOAD_FIELD"       5177 rows imported
. . importing table      "ZZ_MT_DATA_UPLOAD_TABLE"        250 rows imported
. . importing table                     "ZZ_MT_DB"          3 rows imported
. . importing table              "ZZ_MT_DRILLDOWN"        216 rows imported
. . importing table       "ZZ_MT_DRILLDOWN_PARAMS"        324 rows imported
. . importing table                  "ZZ_MT_FORMS"       2255 rows imported
. . importing table         "ZZ_MT_FORMS_CONTROLS"      33989 rows imported
. . importing table           "ZZ_MT_FORMS_HEADER"          2 rows imported
. . importing table          "ZZ_MT_FORMS_OPTIONS"       5181 rows imported
. . importing table        "ZZ_MT_FORMS_RELATIONS"        377 rows imported
. . importing table         "ZZ_MT_FORMS_SECURITY"       4323 rows imported
. . importing table                   "ZZ_MT_GOTO"        183 rows imported
. . importing table             "ZZ_MT_GOTO_TYPES"         21 rows imported
. . importing table                   "ZZ_MT_HELP"       1227 rows imported
. . importing table          "ZZ_MT_LOOKUP_DETAIL"          5 rows imported
. . importing table          "ZZ_MT_LOOKUP_HEADER"          3 rows imported
. . importing table        "ZZ_MT_LOOKUP_SECURITY"          6 rows imported
. . importing table                   "ZZ_MT_MENU"        128 rows imported
. . importing table             "ZZ_MT_MENU_ITEMS"        293 rows imported
. . importing table              "ZZ_MT_MENU_TREE"       1365 rows imported
. . importing table                   "ZZ_MT_MSGS"       1051 rows imported
. . importing table                   "ZZ_MT_PAGE"         91 rows imported
. . importing table        "ZZ_MT_PAGE_NAV_IMAGES"          4 rows imported
. . importing table          "ZZ_MT_PAGE_NAV_TREE"        766 rows imported
. . importing table          "ZZ_MT_PAGE_SECURITY"         40 rows imported
. . importing table                "ZZ_MT_PROFILE"          4 rows imported
. . importing table          "ZZ_MT_PROFILE_LEVEL"          6 rows imported
. . importing table       "ZZ_MT_PT_SUMMARY_NODES"         35 rows imported
. . importing table                "ZZ_MT_REPORTS"        209 rows imported
. . importing table          "ZZ_MT_REPORTS_GROUP"        143 rows imported
. . importing table       "ZZ_MT_REPORTS_SECURITY"        216 rows imported
. . importing table           "ZZ_MT_SAVED_LOOKUP"         29 rows imported
. . importing table    "ZZ_MT_SAVED_LOOKUP_DETAIL"          0 rows imported
. . importing table      "ZZ_MT_SAVED_LOOKUP_FORM"         89 rows imported
. . importing table     "ZZ_MT_SAVED_LOOKUP_RIGHT"          0 rows imported
. . importing table                   "ZZ_MT_SITE"          3 rows imported
. . importing table             "ZZ_MT_SYSOPTIONS"        133 rows imported
. . importing table         "ZZ_MT_TMS_ATTRIBUTES"        742 rows imported
. . importing table               "ZZ_MT_TMS_HELP"        439 rows imported
. . importing table                  "ZZ_MT_TOKEN"         18 rows imported
. . importing table             "ZZ_MT_USER_FORMS"          0 rows imported
. . importing table           "ZZ_MT_USER_PROFILE"          0 rows imported
. . importing table      "ZZ_MU_DATATYPES_MAPPING"        319 rows imported
. . importing table "ZZ_MU_DATATYPES_MAPPING_DETAIL"        616 rows imported
. . importing table        "ZZ_MU_REPORTS_MAPPING"        319 rows imported
. . importing table                    "ZZ_NEW_ID"         55 rows imported
. . importing table         "ZZ_PLEDGE_GIFT_TYPES"          4 rows imported
. . importing table          "ZZ_PLEDGE_PMT_RULES"          0 rows imported
. . importing table                  "ZZ_PROC_LOG"       1835 rows imported
. . importing table     "ZZ_RIGHTS_GROUP_CATEGORY"          0 rows imported
. . importing table         "ZZ_RIGHTS_IDENTIFIER"          7 rows imported
. . importing table              "ZZ_RPT_SECURITY"         31 rows imported
. . importing table              "ZZ_SAVEAS_TYPES"         13 rows imported
. . importing table                    "ZZ_SCHEMA"          1 rows imported
. . importing table     "ZZ_TPROFILE_USER_PROFILE"          6 rows imported
. . importing table           "ZZ_TPROFILE_WINDOW"          5 rows imported
. . importing table      "ZZ_TPROFILE_WINDOW_TABS"         20 rows imported
. . importing table               "ZZ_UK_TAX_RATE"          0 rows imported
. . importing table                      "ZZ_USER"          0 rows imported
. . importing table     "ZZ_USERGROUP_AFFILIATION"          1 rows imported
. . importing table      "ZZ_USERGROUP_ALLOCATION"          0 rows imported
. . importing table                "ZZ_USER_ALIAS"          0 rows imported
. . importing table                   "ZZ_USER_DW"        153 rows imported
. . importing table                "ZZ_USER_GROUP"          2 rows imported
. . importing table                 "ZZ_USER_PREF"          0 rows imported
. . importing table               "ZZ_USER_RIGHTS"          0 rows imported
. . importing table           "ZZ_WEB_SESSION_LOG"          0 rows imported
. . importing table          "ZZ_WINDOWS_SECURITY"       1470 rows imported
About to enable constraints...
Import terminated successfully without warnings.
